Date,GSPCRet,FTSERet
7/10/2012,-0.001254981,-0.006233937
7/11/2012,-0.008544182,0.006539601
7/12/2012,-8.20E-05,7.06E-05
7/13/2012,-0.004831155,-0.009921475
7/16/2012,0.016249459,0.010306206
7/17/2012,-0.00207884,-0.000653041
7/18/2012,0.007313325,-0.005880864
7/19/2012,0.006915659,0.010072606
7/20/2012,0.002549144,0.004994968
7/23/2012,-0.010294182,-0.010920232
7/24/2012,-0.008676209,-0.020860594
7/25/2012,-0.009011376,-0.006270389
7/26/2012,-0.000134443,-0.000163731
7/27/2012,0.016350691,0.013622464
7/30/2012,0.019035985,0.009689227
7/31/2012,-0.00048337,0.011799812
8/1/2012,-0.004295244,-0.010239619
8/2/2012,-0.003037686,0.013752596
8/3/2012,-0.007039373,-0.008839799
8/6/2012,0.018741139,0.022075836
8/7/2012,0.002458536,0.003715031
8/8/2012,0.00485494,0.005577812
8/9/2012,0.000735089,0.000804579
8/10/2012,0.000228165,0.000957953
8/13/2012,0.002345705,-0.000751927
8/14/2012,-0.001074075,-0.002599613
8/15/2012,-0.000334651,0.00564137
8/16/2012,0.001196626,-0.005422147
8/17/2012,0.007306658,0.000257158
8/20/2012,0.001419659,0.003067941
8/21/2012,0.000197503,-0.004784362
8/22/2012,-0.003554004,0.005683006
8/23/2012,0.000283085,-0.014221051
8/24/2012,-0.008135891,0.000415625
8/27/2012,0.006519315,0
8/28/2012,-0.000489015,0
8/29/2012,-0.000794075,-0.000155784
8/30/2012,0.000539274,-0.005575115
8/31/2012,-0.007098895,-0.004178637
9/3/2012,0,-0.001398724
9/4/2012,0.004621264,0.008211486
9/5/2012,-0.001137613,-0.015004151
9/6/2012,-0.000854094,-0.002485913
9/7/2012,0.020217423,0.021103219
9/10/2012,0.004049974,0.003029097
9/11/2012,-0.006113024,-0.000276042
9/12/2012,0.003099826,-0.000172616
9/13/2012,0.002092692,-0.001743741
9/14/2012,0.016365405,0.006537383
9/17/2012,0.003664275,0.016443615
9/18/2012,-0.002886614,-0.003735901
9/19/2012,-0.001156551,-0.004292832
9/20/2012,0.001062041,0.00345929
9/21/2012,-0.000486009,-0.005756967
9/24/2012,-0.000397138,-0.000341612
9/25/2012,-0.001931871,-0.002357976
9/26/2012,-0.010528894,0.00357957
9/27/2012,-0.005715865,-0.015632216
9/28/2012,0.009606812,0.001959017
10/1/2012,-0.004305059,-0.006453923
10/2/2012,0.00283848,0.013653524
10/3/2012,0.00073361,-0.001889872
10/4/2012,0.003478377,0.002805716
10/5/2012,0.007111992,0.000343301
10/8/2012,-0.000321589,0.00741278
10/9/2012,-0.003443032,-0.004990599
10/10/2012,-0.009904556,-0.005375214
10/11/2012,-0.006007738,-0.005782767
10/12/2012,1.40E-05,0.009192031
10/15/2012,-0.002854447,-0.006260935
10/16/2012,0.00809103,0.002123193
10/17/2012,0.009657582,0.011178845
10/18/2012,0.004621014,0.00688185
10/19/2012,-0.00246415,0.001048943
10/22/2012,-0.016557568,-0.003532119
10/23/2012,0.00036982,-0.00225574
10/24/2012,-0.014326195,-0.014448657
10/25/2012,-0.002448317,0.001190069
10/26/2012,0.002291189,5.17E-05
10/29/2012,0,0.000275637
10/30/2012,0,-0.001997709
10/31/2012,-0.00140129,0.009456231
11/1/2012,0.000857526,-0.011487326
11/2/2012,0.010897901,0.013695973
11/5/2012,-0.009505493,0.001143007
11/6/2012,0.002291333,-0.005026752
11/7/2012,0.007768518,0.007843641
11/8/2012,-0.023622977,-0.015854102
11/9/2012,-0.012176131,-0.00267629
11/12/2012,0.001676844,-0.001107997
11/13/2012,0.000123233,-0.000416034
11/14/2012,-0.003905723,0.003294436
11/15/2012,-0.013989103,-0.011112422
11/16/2012,-0.001512493,-0.007724606
11/19/2012,0.004817654,-0.012716142
11/20/2012,0.019810528,0.023565737
11/21/2012,0.000699509,0.001812556
11/22/2012,0,0.000678468
11/23/2012,0.00233464,0.00678025
11/26/2012,0.013026315,0.004852374
11/27/2012,-0.002029582,-0.005567854
11/28/2012,-0.005347417,0.002246531
11/29/2012,0.007999844,0.000620654
11/30/2012,0.004248341,0.011545156
12/3/2012,0.000275444,-0.000596222
12/4/2012,-0.004857594,0.00075005
12/5/2012,-0.001709812,-0.000374744
12/6/2012,0.001691486,0.003935951
12/7/2012,0.003206897,0.001578351
12/10/2012,0.00291382,0.002202867
12/11/2012,0.000338561,0.001217401
12/12/2012,0.006548882,0.000574153
12/13/2012,0.00044824,0.00352741
12/14/2012,-0.006321425,-0.002741352
12/17/2012,-0.004163523,-0.001315484
12/18/2012,0.011976974,-0.001621063
12/19/2012,0.011408886,0.00400861
12/20/2012,-0.007589201,0.004329621
12/21/2012,0.005474251,-0.000553592
12/24/2012,-0.009365034,-0.003071313
12/25/2012,0,0.002390605
12/26/2012,-0.002440297,0
12/27/2012,-0.00478746,0
12/28/2012,-0.001218442,1.67E-05
12/31/2012,-0.011049942,-0.004853619
1/1/2013,0,-0.00465793
1/2/2013,0.016941941,0
1/3/2013,0.02540342,0.021974313
1/4/2013,-0.002085617,0.003301573
1/7/2013,0.004865096,0.00702793
1/8/2013,-0.003123116,-0.004138019
1/9/2013,-0.003242371,-0.001813805
1/10/2013,0.002655866,0.007450128
1/11/2013,0.007597415,0.000459082
1/14/2013,-4.75E-05,0.003294288
1/15/2013,-0.000937471,-0.002238009
1/16/2013,0.001128677,0.001538975
1/17/2013,0.000203792,-0.00217413
1/18/2013,0.005649719,0.004652671
1/21/2013,0,0.003587503
1/22/2013,0.003396488,0.004322127
1/23/2013,0.004428107,-0.000291183
1/24/2013,0.001507477,0.002977716
1/25/2013,6.61E-06,0.010859011
1/28/2013,0.005445482,0.003128557
1/29/2013,-0.001849622,0.001575289
1/30/2013,0.005105995,0.007117484
1/31/2013,-0.003899621,-0.002539768
2/1/2013,-0.002563301,-0.007306573
2/4/2013,0.010052706,0.011199843
2/5/2013,-0.011538745,-0.01581806
2/6/2013,0.01041651,0.005762951
2/7/2013,0.000549171,0.001989559
2/8/2013,-0.001805399,-0.01062696
2/11/2013,0.005657941,0.005699698
2/12/2013,-0.000606117,0.002107345
2/13/2013,0.001595272,0.009765625
2/14/2013,0.000592263,0.003265839
2/15/2013,0.000690672,-0.004985013
2/18/2013,0,0.000142223
2/19/2013,-0.001045081,-0.001595944
2/20/2013,0.007336475,0.009638805
2/21/2013,-0.012404138,0.002555189
2/22/2013,-0.006303057,-0.016246037
2/25/2013,0.008772468,0.007025383
2/26/2013,-0.018309581,0.003109318
2/27/2013,0.006109464,-0.013374453
2/28/2013,0.012725994,0.00885111
3/1/2013,-0.00086408,0.005516986
3/4/2013,0.002323855,0.002798436
3/5/2013,0.004610723,-0.005173549
3/6/2013,0.009566016,0.013615718
3/7/2013,0.001084513,-0.000684064
3/8/2013,0.001816491,0.001804732
3/11/2013,0.004461693,0.006895251
3/12/2013,0.003268508,0.003084706
3/13/2013,-0.002403253,0.001076327
3/14/2013,0.001314052,-0.004469649
3/15/2013,0.005590112,0.00739025
3/18/2013,-0.001605677,-0.006080146
3/19/2013,-0.005510332,-0.004900117
3/20/2013,-0.002422531,-0.00257051
3/21/2013,0.006697492,-0.001335074
3/22/2013,-0.008218294,-0.006855612
3/25/2013,0.007109121,0.000657375
3/26/2013,-0.003340039,-0.002252519
3/27/2013,0.007772209,0.003292362
3/28/2013,-0.000569154,-0.001843892
3/29/2013,0,0.00377295
4/1/2013,0.004043912,0
4/2/2013,-0.004467307,0
4/3/2013,0.005172264,0.012321225
4/4/2013,-0.010546129,-0.010846348
4/5/2013,0.004048452,-0.011868559
4/8/2013,-0.004307729,-0.01486425
4/9/2013,0.006341485,0.004336155
4/10/2013,0.003518626,0.005783156
4/11/2013,0.012189133,0.011753105
4/12/2013,0.003508196,0.004493252
4/15/2013,-0.002799274,-0.004940726
4/16/2013,-0.022960135,-0.006390547
4/17/2013,0.014307223,-0.006147929
4/18/2013,-0.014314967,-0.009580291
4/19/2013,-0.006713816,-8.01E-05
4/22/2013,0.008847902,0.00687091
4/23/2013,0.00466163,-0.000954411
4/24/2013,0.010419219,0.019982167
4/25/2013,9.50E-05,0.004011755
4/26/2013,0.003945698,0.001679202
4/29/2013,-0.001779043,-0.002514543
4/30/2013,0.007103398,0.004917232
5/1/2013,0.002491304,-0.004320208
5/2/2013,-0.009251685,0.003296948
5/3/2013,0.009369622,0.001457131
5/6/2013,0.010515804,0.009410714
5/7/2013,0.001951204,0
5/8/2013,0.005192978,0.005489505
5/9/2013,0.004145263,0.003995577
5/10/2013,-0.003674917,0.001397463
5/13/2013,0.003325793,0.004899329
5/14/2013,0.001010982,0.001026386
5/15/2013,0.009413928,0.008187867
5/16/2013,0.005421005,0.00112173
5/17/2013,-0.00338948,-0.000866543
5/20/2013,0.008024455,0.005278312
5/21/2013,0.000294163,0.004834079
5/22/2013,0.001914574,0.007149595
5/23/2013,-0.010644618,0.005349859
5/24/2013,-0.002997028,-0.020978613
5/27/2013,0,-0.006346315
5/28/2013,0.003619402,0
5/29/2013,0.002384043,0.016185053
5/30/2013,-0.00448513,-0.019934902
5/31/2013,0.00181306,0.00449659
6/3/2013,-0.012359829,-0.011101082
6/4/2013,0.005527955,-0.008810439
6/5/2013,-0.007118741,0.005134021
6/6/2013,-0.012129775,-0.021239333
6/7/2013,0.009929832,-0.012960869
6/10/2013,0.011936493,0.011978962
6/11/2013,-0.003666407,-0.001793512
6/12/2013,-0.005309326,-0.009436747
6/13/2013,-0.010914462,-0.0064037
6/14/2013,0.014496166,0.000809604
6/17/2013,-0.002983763,0.000586827
6/18/2013,0.005599032,0.003519204
6/19/2013,0.007354651,0.006903119
6/20/2013,-0.016472616,-0.003984875
6/21/2013,-0.022159028,-0.029816628
6/24/2013,9.44E-05,-0.00702976
6/25/2013,-0.007080949,-0.014240884
6/26/2013,0.009350119,0.012074738
6/27/2013,0.008899195,0.010422999
6/28/2013,0.002913308,0.012634807
7/1/2013,-0.000831698,-0.004468703
7/2/2013,0.002801631,0.01484994
7/3/2013,-0.00174074,-0.000618267
7/4/2013,0,-0.011738765
7/5/2013,0.004449353,0.030787059
7/8/2013,0.009606726,-0.007194387
7/9/2013,0.005317626,0.011701058
7/10/2013,0.005277312,0.00976729
7/11/2013,0.003542091,-0.001243662
7/12/2013,0.010769801,0.005903136
7/15/2013,0.002584647,0.000229239
7/16/2013,0.001851634,0.006295008
7/17/2013,-0.002846566,-0.004509527
7/18/2013,0.001871384,0.002364102
7/19/2013,0.003033804,0.009510187
7/22/2013,0.00489874,-0.000557655
7/23/2013,0.001310173,-0.001131102
7/24/2013,-0.000335928,-0.003895442
7/25/2013,-0.006397237,0.003486222
7/26/2013,0.001246193,-0.004893949
7/29/2013,0.001783838,-0.005039495
7/30/2013,-0.001419792,0.00083908
7/31/2013,-9.48E-05,0.001631053
8/1/2013,0.000983572,0.007624425
8/2/2013,0.00987317,0.009197853
8/5/2013,0.001119532,-0.005103277
8/6/2013,-0.001299741,-0.004256954
8/7/2013,-0.006149637,-0.00232641
8/8/2013,-0.001150282,-0.014081947
8/9/2013,0.001624,0.002841258
8/12/2013,-0.004557503,0.008223916
8/13/2013,0.001350432,-0.001382279
8/14/2013,0.001910496,0.005719255
8/15/2013,-0.008424457,-0.00370544
8/16/2013,-0.010948979,-0.015802911
8/19/2013,-0.003593727,0.002575879
8/20/2013,-0.005098892,-0.005276893
8/21/2013,0.002337838,-0.00188691
8/22/2013,-0.00341076,-0.009715688
8/23/2013,0.009051515,0.008778259
8/26/2013,0.002632654,0.007011152
8/27/2013,-0.007060067,0
8/28/2013,-0.01348835,-0.00787112
8/29/2013,0.001993559,-0.001692269
8/30/2013,0.003299672,0.008242484
9/2/2013,0,-0.010828183
9/3/2013,-0.001793936,0.014548846
9/4/2013,0.002915749,-0.005809888
9/5/2013,0.007655212,0.000974011
9/6/2013,0.002516157,0.008911564
9/9/2013,-0.00035595,0.002280923
9/10/2013,0.011020919,-0.002535337
9/11/2013,0.003540098,0.008161423
9/12/2013,0.00486004,0.000668272
9/13/2013,-0.002468563,9.11E-05
9/16/2013,0.003952376,-0.000789224
9/17/2013,0.003564479,0.005938835
9/18/2013,0.004718071,-0.007957195
9/19/2013,0.012663111,-0.001735166
9/20/2013,-0.002836746,0.010154312
9/23/2013,-0.006386289,-0.004377094
9/24/2013,-0.005165221,-0.005912316
9/25/2013,-0.002689978,0.002150257
9/26/2013,-0.002338,-0.003043445
9/27/2013,0.000867726,0.002152194
9/30/2013,-0.004871667,-0.008057131
10/1/2013,-0.002874468,-0.00775408
10/2/2013,0.005640712,-0.000340472
10/3/2013,0.000265944,-0.003482972
10/4/2013,-0.00801249,0.001786408
10/7/2013,0.004979768,0.000759793
10/8/2013,-0.006478412,-0.002572103
10/9/2013,-0.01147223,-0.011107142
10/10/2013,0.002347639,-0.00438278
10/11/2013,0.018189129,0.014610533
10/14/2013,0.005186016,0.008817385
10/15/2013,0.005476956,0.003160069
10/16/2013,-0.00507852,0.006361679
10/17/2013,0.011573166,0.003435587
10/18/2013,0.009621099,0.000699997
10/21/2013,0.004882756,0.007055731
10/22/2013,0.000733457,0.004771555
10/23/2013,0.003315262,0.006236662
10/24/2013,-0.002733619,-0.00316624
10/25/2013,0.004881332,0.005798216
10/28/2013,0.001941922,0.00120652
10/29/2013,0.001994981,0.000669513
10/30/2013,0.005297979,0.007270569
10/31/2013,-0.005095177,0.000442824
11/1/2013,-0.002574828,-0.006831269
11/4/2013,0.00267247,0.000490283
11/5/2013,0.001287297,0.004291194
11/6/2013,-0.000379484,-0.002483928
11/7/2013,0.003252119,-0.000755856
11/8/2013,-0.012633134,-0.006600709
11/11/2013,0.012348625,0.001672297
11/12/2013,-0.000254215,0.002981337
11/13/2013,-0.002904767,-0.000237813
11/14/2013,0.010417319,-0.014390172
11/15/2013,0.004436985,0.005444962
11/18/2013,0.00455693,0.004095319
11/19/2013,-0.004463986,0.004496982
11/20/2013,-0.000670136,-0.003792668
11/21/2013,-0.003391808,-0.002523127
11/22/2013,0.007675799,2.99E-05
11/25/2013,0.00507453,-0.0010477
11/26/2013,-0.001915465,0.003041561
11/27/2013,0.000338341,-0.008723434
11/28/2013,0,0.00200413
11/29/2013,0.002888838,0.000751936
12/2/2013,-0.001183117,-0.000586055
12/3/2013,-0.003570382,-0.008315083
12/4/2013,-0.00386087,-0.00953708
12/5/2013,-0.000184077,-0.003429046
12/6/2013,-0.002487679,-0.001797265
12/9/2013,0.009981198,0.00826373
12/10/2013,0.000769575,0.001144689
12/11/2013,-0.002677565,-0.005518743
12/12/2013,-0.011676567,-0.002391368
12/13/2013,-0.002093484,-0.009588701
12/16/2013,-0.000281218,-0.000822274
12/17/2013,0.005057717,0.012764005
12/18/2013,-0.002804419,-0.00551961
12/19/2013,0.015459252,0.000909608
12/20/2013,0.000768388,0.014263504
12/23/2013,0.006921177,0.003325877
12/24/2013,0.002797696,0.013259482
12/25/2013,0,0
12/26/2013,0.003796425,0
12/27/2013,0.004365223,0
12/30/2013,-0.000813904,0.008469975
12/31/2013,0.000619079,-0.000266602
1/1/2014,0,0
1/2/2014,0.001763802,0
1/3/2014,-0.006853187,-0.004622867
1/6/2014,-0.000490889,0.001905401
1/7/2014,-0.001964786,0
1/8/2014,0.005025435,0.00368458
1/9/2014,0.000598496,-0.004988557
1/10/2014,0.000576432,-0.004537475
1/13/2014,0.000652126,0.007263177
1/14/2014,-0.01080783,0.002566847
1/15/2014,0.010519631,0.001435462
1/16/2014,0.00405862,0.007832242
1/17/2014,-0.002034648,-0.000659834
1/20/2014,0,0.002039484
1/21/2014,-0.00172426,0.001083624
1/22/2014,0.001987948,-0.000351104
1/23/2014,-0.001311817,-0.001170566
1/24/2014,-0.008321208,-0.007764089
1/27/2014,-0.019666513,-0.016181125
1/28/2014,-0.00448347,-0.016957546
1/29/2014,0.004010109,0.003297298
1/30/2014,-0.007250778,-0.004260305
1/31/2014,0.00771449,-0.000886238
2/3/2014,-0.004578727,-0.004297637
2/4/2014,-0.0217987,-0.006865893
2/5/2014,0.005482251,-0.002536522
2/6/2014,-0.000222436,0.001333493
2/7/2014,0.01313186,0.015546835
2/10/2014,0.011368146,0.002043272
2/11/2014,0.002366106,0.003028121
2/12/2014,0.010925071,0.012303552
2/13/2014,-0.002911923,0.000344659
2/14/2014,0.007515905,-0.002337093
2/17/2014,0,0.000630717
2/18/2014,0.005780859,0.010864983
2/19/2014,-7.07E-05,0.008966731
2/20/2014,-0.005253159,4.42E-05
2/21/2014,0.006467143,0.002398194
2/24/2014,-0.002330122,0.003684148
2/25/2014,0.005923412,0.003597505
2/26/2014,-0.001012088,-0.004692059
2/27/2014,-0.000482186,-0.004582359
2/28/2014,0.00553958,0.001632488
3/3/2014,0.001379996,-8.80E-05
3/4/2014,-0.004548724,-0.014875881
3/5/2014,0.01342184,0.017202299
3/6/2014,6.94E-05,-0.007092808
3/7/2014,0.002315661,0.00193348
3/10/2014,-0.000351359,-0.011165914
3/11/2014,0.000213021,-0.003456164
3/12/2014,-0.006447449,-0.000597952
3/13/2014,0.001559378,-0.009662717
3/14/2014,-0.012835389,-0.010134589
3/17/2014,-0.001224825,-0.003951891
3/18/2014,0.008742076,0.006204139
3/19/2014,0.007170807,0.005617792
3/20/2014,-0.006494877,-0.004874829
3/21/2014,0.007763099,-0.004670581
3/24/2014,-0.003659576,0.002262212
3/25/2014,-0.004385177,-0.005612196
3/26/2014,0.004092534,0.012959328
3/27/2014,-0.00802317,6.05E-05
3/28/2014,-0.001101468,-0.002573691
3/31/2014,0.004913375,0.004143754
4/1/2014,0.007960545,-0.002599945
4/2/2014,0.006750424,0.008214142
4/3/2014,0.002554883,0.000962015
4/4/2014,-0.000623895,-0.001486695
4/7/2014,-0.013929351,0.006993428
4/8/2014,-0.009893162,-0.010872856
4/9/2014,0.003879768,-0.004846834
4/10/2014,0.010601096,0.006812615
4/11/2014,-0.022234924,0.00096448
4/14/2014,-0.006811772,-0.012089703
4/15/2014,0.007298451,0.00336797
4/16/2014,0.007950017,-0.006409628
4/17/2014,0.008515648,0.006512183
4/18/2014,0,0.006242157
4/21/2014,0.002180799,0
4/22/2014,0.0036338,0
4/23/2014,0.003604672,0.008527916
4/24/2014,0.001410098,-0.001062529
4/25/2014,-0.002258272,0.004239862
4/28/2014,-0.006774157,-0.002580905
4/29/2014,0.003099211,0.002168808
4/30/2014,0.003378241,0.010402631
5/1/2014,0.003883671,0.001491912
5/2/2014,0.000482933,0.004262522
5/5/2014,-0.003103006,0.001982699
5/6/2014,0.002255974,0
5/7/2014,-0.008047987,-0.00348848
5/8/2014,0.004741687,-0.000323625
5/9/2014,-0.001129225,0.006312151
5/12/2014,0.002538306,-0.003611438
5/13/2014,0.008893459,0.005458825
5/14/2014,0.000200345,0.003108715
5/15/2014,-0.004728179,0.000785657
5/16/2014,-0.008987635,-0.005466322
5/19/2014,0.002923323,0.002178062
5/20/2014,0.004380106,-0.001633611
5/21/2014,-0.006122426,-0.006223899
5/22/2014,0.007927005,0.002793296
5/23/2014,0.00271689,-5.86E-05
5/26/2014,0,-0.000703793
5/27/2014,0.004589855,0
5/28/2014,0.005131419,0.004269506
5/29/2014,-0.000612021,0.000920436
5/30/2014,0.005092631,0.002933736
6/2/2014,0.001843454,-0.003900253
6/3/2014,-0.000415854,0.002863627
6/4/2014,-5.14E-06,-0.0040501
6/5/2014,0.002839205,-0.002589077
6/6/2014,0.007202422,-0.000747968
6/9/2014,0.003377215,0.006560534
6/10/2014,0.000702933,0.002449594
6/11/2014,-0.000497334,-0.000203622
6/12/2014,-0.003088187,-0.005048329
6/13/2014,-0.006457883,0.000614162
6/16/2014,0.002092354,-0.009527874
6/17/2014,0.001193927,-0.003437614
6/18/2014,0.002880498,0.001806133
6/19/2014,0.007602714,0.001743851
6/20/2014,0.001506999,0.004351931
6/23/2014,0.001259962,0.002511728
6/24/2014,-0.00048401,-0.003604304
6/25/2014,-0.006473061,-0.001985119
6/26/2014,0.005448191,-0.007882601
6/27/2014,-0.001699053,0.000222763
6/30/2014,0.002161948,0.003370359
7/1/2014,0.000764998,-0.002056868
7/2/2014,0.005488495,0.008748647
7/3/2014,0.001429225,0.001984448
7/4/2014,0,0.007159247
7/7/2014,0.004220887,0.000131082
7/8/2014,-0.003946113,-0.00620441
7/9/2014,-0.005712455,-0.01245695
7/10/2014,0.000798976,-0.00304222
7/11/2014,-0.000462728,-0.006787749
7/14/2014,0.002085695,0.00266775
7/15/2014,0.003807377,0.00835549
7/16/2014,-0.000510787,-0.005277137
7/17/2014,0.001720355,0.011057327
7/18/2014,-0.009198111,-0.006838974
7/21/2014,0.007845884,0.001662169
7/22/2014,-0.000647483,-0.003126172
7/23/2014,0.004894552,0.009942914
7/24/2014,0.001385167,0.000426823
7/25/2014,-0.001745397,0.003427349
7/28/2014,-0.003199625,-0.004383186
7/29/2014,0.0008998,-0.000515342
7/30/2014,-0.003444427,0.002902094
7/31/2014,-0.004089755,-0.005053013
8/1/2014,-0.017983434,-0.006392625
8/4/2014,-0.001647867,-0.007563023
8/5/2014,0.00504509,-0.000254551
8/6/2014,-0.009838111,0.000748783
8/7/2014,0.002993804,-0.006928515
8/8/2014,-0.006593789,-0.005846763
8/11/2014,0.012081597,-0.004547246
8/12/2014,0.001189558,0.009958264
8/13/2014,-6.72E-05,-6.03E-05
8/14/2014,0.006101498,0.003663876
8/15/2014,0.005884719,0.004296364
8/18/2014,-0.000260359,0.000568455
8/19/2014,0.00733777,0.007803697
8/20/2014,0.003918418,0.005636895
8/21/2014,0.003211368,-0.003510658
8/22/2014,0.002909186,0.00328624
8/25/2014,-0.00043159,-0.00035416
8/26/2014,0.003439192,0
8/27/2014,0.000975725,0.00701076
8/28/2014,-0.001559576,0.00115794
8/29/2014,0.000515619,-0.003645364
9/1/2014,0,0.002057069
9/2/2014,0.002812177,0.000806475
9/3/2014,-0.000249492,0.000571461
9/4/2014,-0.000948259,0.006501479
9/5/2014,-0.001833491,0.000640116
9/8/2014,0.004589612,-0.003329442
9/9/2014,-0.003208529,-0.002961342
9/10/2014,-0.006157726,-0.00084857
9/11/2014,0.00223291,0.000161092
9/12/2014,0.001951986,-0.004465528
9/15/2014,-0.00535871,0.001088285
9/16/2014,-0.002069437,-0.000411313
9/17/2014,0.008764182,-0.001763617
9/18/2014,0.001885609,-0.001663716
9/19/2014,0.004827612,0.005662951
9/22/2014,-0.001818434,0.002727567
9/23/2014,-0.00811313,-0.009403443
9/24/2014,-0.004737133,-0.014394118
9/25/2014,0.007048706,0.004523555
9/26/2014,-0.015570853,-0.009930902
9/29/2014,0.006479433,0.001460865
9/30/2014,-0.000378987,-0.000421061
10/1/2014,-0.003422296,-0.003595809
10/2/2014,-0.012990497,-0.009844956
10/3/2014,0.001176896,-0.016942447
10/6/2014,0.011236482,0.012642716
10/7/2014,-0.003883241,0.005484198
10/8/2014,-0.013662089,-0.01037526
10/9/2014,0.016599935,-0.00206292
10/10/2014,-0.021370369,-0.007759756
10/13/2014,-0.010375815,-0.014288142
10/14/2014,-0.014976538,0.004132523
10/15/2014,-0.001560874,0.004162609
10/16/2014,-0.009726975,-0.028329202
10/17/2014,0.004827761,-0.002527561
10/20/2014,0.011105072,0.018463807
10/21/2014,0.012600635,-0.006845904
10/22/2014,0.016712249,0.016786026
10/23/2014,-0.005290307,0.004299922
10/24/2014,0.010652373,0.003047018
10/27/2014,0.005831145,-0.004751371
10/28/2014,0.000596058,-0.003944495
10/29/2014,0.009749827,0.00608159
10/30/2014,-0.001916033,0.008075303
10/31/2014,0.010967452,0.001502997
11/3/2014,0.008499905,0.012825655
11/4/2014,-0.001189124,-0.008936073
11/5/2014,-0.000257971,-0.005240444
11/6/2014,0.003989459,0.013185636
11/7/2014,0.004462954,0.001850422
11/10/2014,-0.000172202,0.002442301
11/11/2014,0.003046216,0.006715131
11/12/2014,-0.000220759,0.002435239
11/13/2014,0.000716457,-0.002474561
11/14/2014,0.000259919,0.003705945
11/17/2014,-0.000710851,0.002848301
11/18/2014,0.001565009,0.002644881
11/19/2014,0.004741625,0.005560566
11/20/2014,-0.002578988,-0.001863141
11/21/2014,0.005665055,-0.002643161
11/24/2014,0.003698788,0.010765231
11/25/2014,0.002459885,-0.003110743
11/26/2014,-0.001347629,0.000193214
11/27/2014,0,-0.000282257
11/28/2014,0.003589081,-0.000861959
12/1/2014,-0.004337809,-0.000118958
12/2/2014,-0.005813789,-0.009847409
12/3/2014,0.006660888,0.012874857
12/4/2014,0.002993998,-0.003782204
12/5/2014,-0.000414664,-0.005538546
12/8/2014,0.000993863,0.009491856
12/9/2014,-0.008815156,-0.01047037
12/10/2014,0.001123269,-0.021387277
12/11/2014,-0.015027764,-0.004517957
12/12/2014,0.001203174,-0.005892278
12/15/2014,-0.012475599,-0.024931534
12/16/2014,-0.009137054,-0.018712488
12/17/2014,-0.006513251,0.024115614
12/18/2014,0.022905384,0.000742316
12/19/2014,0.020832331,0.02043715
12/22/2014,0.003997977,0.012264121
12/23/2014,0.005895747,0.004797395
12/24/2014,0.000850366,0.00504808
12/25/2014,0,0
12/26/2014,0.000504044,0
12/29/2014,0.001597579,0
12/30/2014,0.000412002,0.003570417
12/31/2014,-0.003054783,-0.010160534
1/1/2015,0,0
1/2/2015,-0.011147444,0
1/5/2015,-0.002166186,-0.002787087
1/6/2015,-0.015717138,-0.019945572
1/7/2015,-0.008209072,-0.007900672
1/8/2015,0.012495294,0.008371916
1/9/2015,0.016172463,0.023396399
1/12/2015,-0.008393684,-0.010487048
1/13/2015,-0.007111009,4.61E-05
1/14/2015,-0.006487528,0.006275617
1/15/2015,-0.002303817,-0.023493655
